FECHA_CORTE,UBIGEO,ANIO,DEPARTAMENTO,PROVINCIA,FECHA_UTC,HORA_UTC,TIPO,FRECUENCIA_PRINCIPAL,DURACION,ENERGIA,VOLCAN
20260528,0401,2025,AREQUIPA,AREQUIPA,20250716,061102,VT,5.10,22.94,0.000062,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250716,203123,VT,4.70,18.37,0.000107,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250717,202639,VT,2.70,18.82,0.000074,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250718,030727,VT,5.20,19.89,0.000046,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250718,064632,VT,12.50,25.62,0.000077,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250719,022026,VT,3.10,31.76,0.000088,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250719,022526,TO,3.00,75.70,0.000658,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250719,045127,VT,5.00,26.61,0.000072,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250719,080425,VT,3.40,21.83,0.000041,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250719,084958,VT,3.80,29.41,0.000157,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250720,024212,VT,4.10,26.44,0.000054,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250720,153125,VT,5.20,17.41,0.000036,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250721,004436,VT,5.80,25.57,0.000167,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250721,082933,TO,2.90,62.28,0.000256,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250721,100607,VT,5.90,21.74,0.000063,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250721,183403,VT,5.00,24.39,0.000801,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250722,044334,VT,12.70,26.31,0.000148,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250722,111949,VT,5.20,22.50,0.000035,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250722,114410,VT,2.90,19.48,0.000035,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250722,133558,VT,5.90,25.80,0.001542,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250723,155627,VT,5.40,29.24,0.019288,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250723,221334,VT,3.10,34.61,0.000877,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250724,213824,VD,2.60,1.89,0.000008,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250725,055057,VT,5.90,7.45,0.000022,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250725,055218,VT,9.80,10.40,0.000207,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250725,055553,VT,5.20,6.73,0.000053,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250725,062930,VT,4.60,11.01,0.000118,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250725,065237,VT,4.70,19.57,0.000050,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250725,081153,VT,9.30,1.49,0.000024,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250725,102751,VT,3.80,42.08,0.000534,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250727,092833,VT,3.00,20.40,0.000220,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250730,044600,VT,5.00,12.94,0.000415,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250731,062052,VT,4.70,8.97,0.120492,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250801,163208,VT,5.70,13.44,0.200526,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250802,001411,VD,3.80,12.67,0.000068,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250802,182815,VD,3.80,18.80,0.000602,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250802,183048,VT,5.90,13.42,0.010059,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250804,095446,VT,4.70,15.61,0.000203,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250804,112401,VT,5.20,23.66,0.000065,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250804,120416,VT,3.80,26.69,0.000157,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250804,122308,VT,3.40,16.29,0.000093,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250804,124356,VT,5.00,18.02,0.000108,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250804,132708,VT,2.80,16.15,0.000069,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250805,040945,VT,4.70,26.87,0.000184,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250805,084757,VD,12.10,27.56,0.000609,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250805,201948,VD,3.50,37.65,0.000722,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250806,075831,VT,3.20,23.87,0.000665,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250806,130855,VT,3.40,17.78,0.000071,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250807,112013,VT,3.80,28.37,0.000100,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250807,112440,VT,3.50,23.44,0.000811,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250807,132443,VD,3.60,70.63,0.000226,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250808,100353,VD,4.60,19.06,0.000037,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250808,201649,VT,5.90,13.45,0.000522,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250809,044102,VT,3.40,20.32,0.000467,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250809,070225,VT,5.80,14.23,0.000396,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250810,061025,VT,12.80,11.61,0.011996,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250811,020923,VT,3.30,20.32,0.000192,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250812,040418,VT,3.50,31.20,0.000093,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250812,223103,VT,3.00,90.11,0.055960,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250813,155914,VT,8.00,14.44,0.045326,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250813,181629,VT,5.90,13.23,0.016319,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250815,160204,VT,5.90,9.58,0.000525,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250820,065512,VT,3.70,16.18,0.000110,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250820,071842,VD,11.10,18.17,0.000048,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,063340,VT,2.90,19.11,0.000302,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,063940,VT,4.70,12.43,0.000147,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,070629,VT,4.20,13.23,0.000070,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,074132,VT,4.70,25.53,0.000245,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,085412,VT,6.40,12.94,0.000036,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,100055,VD,4.70,9.55,0.000036,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,101637,VD,5.10,8.00,0.000017,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250821,103022,VD,10.00,7.11,0.000066,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250822,055621,VD,4.40,9.58,0.001662,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250823,101708,VD,4.90,12.13,0.000128,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250825,101633,VD,3.50,13.78,0.000226,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250825,102920,VT,3.50,14.62,0.000448,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250826,045628,VT,3.40,13.16,0.000073,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250826,050249,VT,3.40,19.55,0.000068,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250826,050335,VT,5.90,14.21,0.000184,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250826,051717,VD,5.00,24.60,0.000082,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250827,081924,VT,5.20,24.35,0.001126,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250827,084255,VT,3.30,26.01,0.000159,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250827,222825,VT,4.90,21.55,0.001283,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,005120,VT,5.50,16.04,0.000609,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,024118,VD,4.60,19.09,0.000046,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,033639,VT,7.30,19.97,0.000050,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,033641,VT,7.80,18.22,0.000048,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,040907,VT,3.60,21.37,0.000030,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,042805,VT,5.20,13.90,0.000033,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,044700,VD,3.50,15.89,0.000068,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,052333,VD,3.40,18.93,0.000020,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,065810,VD,3.50,20.67,0.000044,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,070043,VT,3.50,18.21,0.000066,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,081245,VD,5.20,14.96,0.000018,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,100427,VT,3.10,24.73,0.000046,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,102336,VT,7.30,30.13,0.003003,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,102956,VD,3.40,20.78,0.000037,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,105129,VD,4.50,28.54,0.000049,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,110952,VT,2.70,28.90,0.000037,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,114219,VD,2.70,33.34,0.000054,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,115046,VD,3.10,21.29,0.000028,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,130732,VD,4.20,25.02,0.000152,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,131449,VT,2.80,23.91,0.003035,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,133131,VT,2.70,63.81,0.000163,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,140836,VD,3.60,16.52,0.000188,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250828,215304,VD,3.90,63.54,0.000146,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250829,002747,VD,5.90,17.87,0.000048,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250829,011215,VD,3.20,19.21,0.000017,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250829,084046,VT,5.30,28.48,0.000037,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250829,094046,VD,3.00,23.92,0.000042,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250829,100251,VD,5.20,22.80,0.000029,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250830,160218,VT,5.20,16.59,0.000147,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,023302,VD,3.20,45.72,0.002023,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,083501,VD,3.00,63.93,0.000473,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,113513,VT,7.30,17.29,0.000209,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,161046,VT,5.20,24.66,0.000165,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,163302,VT,5.20,16.98,0.001482,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,205216,VT,5.40,11.94,0.000162,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,210216,VT,3.80,23.80,0.000116,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,215213,VD,5.50,13.95,0.000300,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250831,221134,VD,4.90,22.00,0.000271,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250901,181119,VT,5.10,14.24,0.000104,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250901,204936,VT,5.20,15.30,0.000054,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,004258,VT,3.40,36.68,0.000040,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,005450,VD,4.20,20.76,0.000034,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,010153,VT,3.10,25.37,0.000031,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,034154,VT,3.60,20.27,0.000016,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,053553,VD,5.30,16.62,0.000020,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,064156,VT,3.00,27.14,0.000030,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,064823,VT,4.70,18.78,0.000025,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,072819,VD,4.70,33.50,0.000099,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,101651,VD,3.20,29.51,0.000052,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,104216,VD,3.30,23.31,0.000645,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,105221,VD,3.40,24.30,0.000034,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,121549,VD,3.30,27.11,0.000148,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,212316,VT,3.80,32.43,0.000074,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,212931,VD,4.00,17.20,0.000041,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,214116,VD,3.60,23.17,0.000036,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250902,220535,VT,3.70,13.02,0.000087,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,042908,VT,2.80,17.30,0.000023,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,044843,VT,4.90,26.12,0.000066,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,053729,VT,3.60,28.49,0.002044,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,062513,VD,4.30,16.94,0.000024,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,064241,VT,3.50,24.83,0.000026,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,092407,VT,6.20,11.08,0.000019,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,111051,VT,4.10,34.36,0.000152,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,120537,VT,3.20,27.77,0.000104,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,131647,VT,3.10,18.43,0.000034,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,144319,VD,2.70,45.49,0.000347,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,185801,VD,10.20,16.88,0.000065,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,194239,VT,2.40,25.58,0.000620,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250903,202302,VT,12.60,29.39,0.000094,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,014511,VT,3.40,19.17,0.000053,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,040000,VD,4.80,18.01,0.001083,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,044231,VT,4.90,22.16,0.001360,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,045526,VT,5.50,24.09,0.000140,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,093424,VT,5.50,15.52,0.000067,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,104847,VT,3.50,17.60,0.000021,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,110709,VT,6.20,20.72,0.000222,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,153857,VT,8.80,14.30,0.001019,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250904,193322,VT,3.50,15.95,0.000336,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,021559,VT,3.20,22.08,0.000026,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,024013,VT,5.50,14.93,0.000029,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,040742,VD,3.90,30.00,0.000036,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,065117,VD,3.40,63.55,0.008532,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,082420,VT,12.30,25.21,0.001632,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,103242,VT,4.20,34.64,0.000053,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,111439,VT,12.40,19.59,0.000281,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,123026,VT,2.90,19.53,0.000049,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,142009,VT,2.50,15.26,0.000049,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,192117,VD,3.90,23.15,0.000084,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,195434,VT,4.40,15.36,0.000100,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,212307,VD,5.50,13.42,0.000278,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,212615,VD,2.40,23.30,0.000075,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,221041,VD,0.10,104.26,0.016323,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250905,230807,VD,5.00,26.01,0.000064,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,011339,VT,3.40,27.36,0.000046,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,054207,VT,3.40,23.28,0.000100,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,062500,VD,5.70,19.19,0.000067,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,082109,VD,5.40,16.34,0.000026,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,100507,VT,3.20,23.65,0.000077,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,111340,VD,2.90,27.93,0.000033,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,122429,VD,5.00,18.06,0.000054,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,124423,VD,5.30,28.89,0.000072,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,164749,VD,5.30,12.60,0.000078,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,225126,VD,5.30,14.45,0.000029,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250906,235747,VD,5.50,13.21,0.000060,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,010554,VT,5.20,18.53,0.000024,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,034203,VD,4.80,18.94,0.000014,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,053455,VT,3.50,16.47,0.000023,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,055254,VD,3.40,12.03,0.000008,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,120747,VD,4.90,24.63,0.000043,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,124847,VD,4.80,13.38,0.000193,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,125501,VT,4.20,24.32,0.000404,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,160556,VD,3.00,16.38,0.000832,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,170055,VD,5.20,16.51,0.003520,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,180201,VD,5.30,70.44,0.000451,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250907,190735,VT,5.00,23.19,0.000274,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250908,025731,VD,4.90,15.07,0.000398,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250909,052807,VD,3.50,23.83,0.000025,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250909,060021,VD,4.10,19.47,0.000034,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250909,063300,VT,3.20,18.19,0.000282,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250909,085050,VT,3.60,29.62,0.000044,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250909,090920,VD,4.00,29.42,0.000044,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250909,095729,VD,3.40,14.72,0.000026,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250909,113839,VD,4.20,22.81,0.000050,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,005041,VD,3.80,68.90,0.000175,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,012121,VD,7.00,23.57,0.000041,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,020625,VD,3.20,14.54,0.000027,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,024301,VD,3.40,25.88,0.000031,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,025734,VT,3.60,17.43,0.000043,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,031342,VT,3.40,24.52,0.000033,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,060318,VD,2.80,24.23,0.000026,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,071248,VD,4.70,10.63,0.000006,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,075917,VD,8.90,11.31,0.000014,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,083812,VT,5.30,17.77,0.000023,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,092603,VD,6.20,18.57,0.000022,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,093032,VD,3.50,17.08,0.000021,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,095633,VT,9.30,22.10,0.000120,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,100655,VD,5.20,14.76,0.000049,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,112200,VD,3.40,16.04,0.000038,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,113809,VD,3.30,67.31,0.000119,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,131410,VT,3.30,11.61,0.000034,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,232029,VD,2.90,14.34,0.000017,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250910,234512,VT,3.40,15.42,0.000039,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,001907,VT,3.90,30.08,0.000036,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,004159,VD,3.10,27.06,0.000026,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,012405,VT,5.50,16.14,0.000305,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,020254,VT,5.00,19.45,0.000045,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,021241,VT,3.50,19.71,0.000043,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,021447,VD,7.30,10.88,0.000017,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,051405,VD,3.00,18.33,0.000014,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,071104,VD,3.70,41.93,0.000076,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,173109,VT,4.10,13.67,0.000421,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250911,192741,VD,6.70,19.66,0.000681,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,023011,VT,3.20,15.56,0.000059,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,035337,VT,15.00,7.78,0.000016,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,084012,VT,5.50,15.63,0.000034,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,101207,VT,4.40,13.83,0.002533,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,103939,VT,4.80,17.33,0.000044,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,134500,VD,2.40,12.51,0.000037,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,202521,VT,5.40,13.09,0.001771,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,202656,VT,4.90,21.13,0.215405,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250912,203928,VT,5.90,19.18,0.000123,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,043643,VT,4.10,18.35,0.000073,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,054106,VD,3.30,41.02,0.000065,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,071238,VT,3.30,39.22,0.000041,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,072153,VT,5.50,13.95,0.000032,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,075701,VT,3.70,15.50,0.000024,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,085304,VT,3.60,38.75,0.000369,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,091053,VT,5.50,31.86,0.000178,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,100250,VD,4.60,16.65,0.000040,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,110024,VT,3.20,19.30,0.000056,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250913,192131,VD,5.20,13.55,0.000046,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250914,032159,VT,3.40,11.39,0.000026,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250914,034811,VT,7.30,11.69,0.000047,MISTI
20260528,0401,2025,AREQUIPA,AREQUIPA,20250914,035304,VT,5.50,19.86,0.000060,MISTI
